,Name,Rating,Review Count,Price,Street Address,Zip Code,Latitude,Longitude,Url
22,La Margarita Pizzeria,4.5,290,$,168 Ludlow St,10002,40.7215392420787,-73.9876275438289,https://www.yelp.com/biz/la-margarita-pizzeria-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
23,Sofia Pizza Shoppe,4.5,203,$,989 1st Ave,10022,40.75674,-73.96431,https://www.yelp.com/biz/sofia-pizza-shoppe-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
24,Brooklyn's Homeslice Pizzeria,4.5,132,$,567 Vanderbilt Ave,11238,40.680702,-73.967455,https://www.yelp.com/biz/brooklyns-homeslice-pizzeria-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
25,John's of Bleecker Street,4.0,2047,$$,278 Bleecker St,10014,40.73158,-74.00332,https://www.yelp.com/biz/johns-of-bleecker-street-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
26,Bleecker Street Pizza,4.0,2363,$,69 7th Ave S,10014,40.7320627016512,-74.0036552270137,https://www.yelp.com/biz/bleecker-street-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
27,Joe's Pizza,4.0,2558,$,7 Carmine St,10014,40.73060076,-74.00215997,https://www.yelp.com/biz/joes-pizza-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
28,Joe's Pizza,4.0,897,$,150 E 14th St,10003,40.73331,-73.98763,https://www.yelp.com/biz/joes-pizza-new-york-7?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
29,99 Cent Fresh Pizza,4.0,530,$,1723 Broadway,10019,40.76458,-73.98247,https://www.yelp.com/biz/99-cent-fresh-pizza-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
30,Pizza Rollio,4.0,173,$$,1 W 58th St,10019,40.764259,-73.974552,https://www.yelp.com/biz/pizza-rollio-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
31,Di Fara Pizza,4.0,3518,$$,1424 Ave J,11230,40.625093,-73.961531,https://www.yelp.com/biz/di-fara-pizza-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
32,Made In New York Pizza,4.0,269,$,421 Amsterdam Ave,10024,40.783841,-73.977569,https://www.yelp.com/biz/made-in-new-york-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
33,Mike's Pizza,4.5,115,$,39-37 30th St,11101,40.75214,-73.934339,https://www.yelp.com/biz/mikes-pizza-long-island-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
34,Vezzo,4.0,1302,$$,178 Lexington Ave,10016,40.7445,-73.98139,https://www.yelp.com/biz/vezzo-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
35,Patzeria Perfect Pizza,4.0,1608,$,231 W 46th St,10036,40.7594583,-73.9868048,https://www.yelp.com/biz/patzeria-perfect-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
36,Yankee J-Z Pizza,4.5,60,$,1599 Westchester Ave,10472,40.8292327076197,-73.8757006824017,https://www.yelp.com/biz/yankee-j-z-pizza-bronx?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
37,Mancini's Wood-Fired Pizza,4.5,72,$,8504 5th Ave,11209,40.62207,-74.02591,https://www.yelp.com/biz/mancinis-wood-fired-pizza-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
38,Joe & Sal's Pizza,4.0,140,$,842 Franklin Ave,11225,40.669299,-73.958753,https://www.yelp.com/biz/joe-and-sals-pizza-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
39,Don Antonio,4.0,1426,$$,309 W 50th St,10019,40.762711,-73.986708,https://www.yelp.com/biz/don-antonio-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
40,Nick's Pizza,4.0,542,$$,1814 2nd Ave,10128,40.78272,-73.94781,https://www.yelp.com/biz/nicks-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
41,Adrienne's Pizzabar,4.0,1658,$$,54 Stone St,10004,40.7043362,-74.0101733,https://www.yelp.com/biz/adriennes-pizzabar-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
42,Proto's Pizza,4.0,100,$,50 2nd Ave,10003,40.725353,-73.989746,https://www.yelp.com/biz/protos-pizza-new-york-9?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
43,Little Italy Pizza,4.0,288,$,2476 Broadway,10025,40.7918751922647,-73.9735541478506,https://www.yelp.com/biz/little-italy-pizza-new-york-17?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
44,Joe's Pizza,4.0,328,$,216 Bedford Ave,11249,40.71691,-73.958987,https://www.yelp.com/biz/joes-pizza-brooklyn-8?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
45,Stage Door Pizza,4.0,246,$,26 Vesey St,10007,40.7120047333763,-74.0096561511938,https://www.yelp.com/biz/stage-door-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
46,Artichoke Basille's Pizza,4.0,3968,$,321 E 14th St,10003,40.7321124557704,-73.9839056828882,https://www.yelp.com/biz/artichoke-basilles-pizza-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
47,Rizzo's Fine Pizza,4.0,607,$,3013 Steinway St,11103,40.76335,-73.91516,https://www.yelp.com/biz/rizzos-fine-pizza-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
48,Michelangelo's Pizza,4.5,30,$,860 Post Ave,10302,40.63087,-74.12967,https://www.yelp.com/biz/michelangelos-pizza-staten-island?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
49,Roberta's Pizza,4.0,214,$$,230 Park Ave,10169,40.7545170712701,-73.9765970005763,https://www.yelp.com/biz/robertas-pizza-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
