,Name,Rating,Review Count,Price,Street Address,Zip Code,Latitude,Longitude,Url
33,Star Lite Deli,3.5,50,$,212 W 44th St,10036,40.75752,-73.98668,https://www.yelp.com/biz/star-lite-deli-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
34,World Famous Deli,4.5,13,No data found,475 Bergen St,11217,40.680986,-73.974714,https://www.yelp.com/biz/world-famous-deli-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
35,Othello's Deli,3.5,59,$,2619 24th Ave,11102,40.774172,-73.9176905,https://www.yelp.com/biz/othellos-deli-astoria-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
36,Eleganza Deli Gourmet,4.5,10,No data found,1 Convent Ave,10027,40.8127423111668,-73.9529618139708,https://www.yelp.com/biz/eleganza-deli-gourmet-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
37,Uris Deli,5.0,5,$,411 W 116th St,10027,40.8088120644284,-73.9611139945442,https://www.yelp.com/biz/uris-deli-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
38,McCarren Natural,4.0,17,$,57 Nassau Ave,11222,40.723548,-73.952194,https://www.yelp.com/biz/mccarren-natural-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
39,Strokos Gourmet Deli,3.0,116,$,1090 Amsterdam Ave,10025,40.8053548,-73.9621317,https://www.yelp.com/biz/strokos-gourmet-deli-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
40,A Taste of Katz's,3.0,125,$$,445 Albee Square W,11201,40.691289,-73.982829,https://www.yelp.com/biz/a-taste-of-katzs-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
41,The Best Deli & Grocery,4.5,8,$,671 Bushwick Ave,11221,40.69756,-73.93218,https://www.yelp.com/biz/the-best-deli-and-grocery-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
42,Hamilton Deli,3.0,152,$,1129 Amsterdam Ave,10025,40.8064738857649,-73.961102861377,https://www.yelp.com/biz/hamilton-deli-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
43,NYC Deli,4.0,9,$,853 9th Ave,10019,40.766853049534,-73.9864086172726,https://www.yelp.com/biz/nyc-deli-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
44,Rams Deli Plus,4.0,10,$,574 E Fordham Rd,10458,40.8587211,-73.8857297,https://www.yelp.com/biz/rams-deli-plus-west-bronx?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
45,York Deli & Convenience Store,5.0,4,$$,1661 York Ave,10128,40.77694,-73.94674,https://www.yelp.com/biz/york-deli-and-convenience-store-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
46,Fort Tryon Deli & Grill,3.5,12,No data found,210 Pinehurst Ave,10033,40.855193,-73.938081,https://www.yelp.com/biz/fort-tryon-deli-and-grill-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
47,Avenue A Classic Food,4.0,10,$$,115 Ave A,10009,40.72638,-73.98365,https://www.yelp.com/biz/avenue-a-classic-food-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
48,533 Dekalb Gourmet Deli,4.0,6,No data found,994 Bedford Ave,11205,40.69099,-73.95563,https://www.yelp.com/biz/533-dekalb-gourmet-deli-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
49,Sam Gourmet Deli,3.5,8,No data found,3459 Broadway,10031,40.8238,-73.95269,https://www.yelp.com/biz/sam-gourmet-deli-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
