,Name,Rating,Review Count,Price,Street Address,Zip Code,Latitude,Longitude,Url
12,Thai Sidewalk,4.5,36,No data found,Adams St And Front St,11201,40.7024794,-73.9885649,https://www.yelp.com/biz/thai-sidewalk-brooklyn-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
13,Broadway Bites,4.0,214,$$,33rd & Broadway,10001,40.74903,-73.98804,https://www.yelp.com/biz/broadway-bites-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
14,Empanada Papa,5.0,16,No data found,"brooklyn, NY 11232",11232,40.65706,-73.99994,https://www.yelp.com/biz/empanada-papa-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
15,Tacos Cholula,4.5,147,$,25 Ave A,10009,40.72301,-73.98605,https://www.yelp.com/biz/tacos-cholula-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
16,Souvlaki Lady,4.5,41,$,22-04 33rd St,11105,40.7752143591642,-73.9098901301622,https://www.yelp.com/biz/souvlaki-lady-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
17,Yogi Korean BBQ Tacos,4.5,111,$,49th St & 3rd Ave,10017,40.7551903277636,-73.9712201803923,https://www.yelp.com/biz/yogi-korean-bbq-tacos-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
18,Ling's Sweet Mini Cakes,4.5,33,$,"New York, NY 10013",10013,40.717037287523,-73.998997213678,https://www.yelp.com/biz/lings-sweet-mini-cakes-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
19,East Coast Street Tacos,5.0,17,No data found,41-06 Astoria Blvd S,11103,40.76844,-73.909828,https://www.yelp.com/biz/east-coast-street-tacos-queens?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
20,Mysttik Masaala,5.0,15,No data found,90 Park Ave,10016,40.75074,-73.97936,https://www.yelp.com/biz/mysttik-masaala-new-york-18?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
21,Corgi Jianbing,5.0,16,No data found,4405 Hunter St,11101,40.7474918,-73.9433018,https://www.yelp.com/biz/corgi-jianbing-long-island-city-7?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
22,Eight Jane Food Inc 秀八珍卤味,4.5,34,No data found,37-12 Main St,11354,40.7611559832951,-73.8310919214537,https://www.yelp.com/biz/eight-jane-food-inc-%E7%A7%80%E5%85%AB%E7%8F%8D%E5%8D%A4%E5%91%B3-flushing?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
23,Las Quesadillas,5.0,11,No data found,85-13 Roosevelt Ave,11372,40.7481079,-73.8805389,https://www.yelp.com/biz/las-quesadillas-jackson-heights?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
24,Veronica's Kitchen,4.0,159,$,Front St & Pine St,10005,40.7056045963693,-74.0064248767212,https://www.yelp.com/biz/veronicas-kitchen-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
25,Queens International Night Market,4.0,323,$,47-01 111th St,11368,40.747311,-73.8531885,https://www.yelp.com/biz/queens-international-night-market-corona-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
26,Fauzia's Heavenly Delights,4.5,34,$,161st St & Sheridan Ave,10451,40.8264,-73.92115,https://www.yelp.com/biz/fauzias-heavenly-delights-bronx?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
27,Zongzi lady,4.5,27,$,Chrystie St Grand St,10002,40.7181661,-73.9938466,https://www.yelp.com/biz/zongzi-lady-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
28,Jamrock Jerk,4.0,56,No data found,"New York, NY 10016",10016,40.7460975646973,-73.9799194335938,https://www.yelp.com/biz/jamrock-jerk-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
29,Dominic's Italian Sausage,4.0,44,$,Whitehall St And Bridge St,10004,40.703617,-74.013139,https://www.yelp.com/biz/dominics-italian-sausage-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
30,SnackBOX,4.0,71,$$,46th & 47th St  W,10036,40.75889,-73.98482,https://www.yelp.com/biz/snackbox-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
31,Morocho Peruvian Fusion,4.0,38,$,"New York, NY 10019",10019,40.6409309,-73.9645048,https://www.yelp.com/biz/morocho-peruvian-fusion-new-york-4?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
32,Grand Street Rice Noodle Cart,4.5,11,$,Bowery St & Chrystie St,10002,40.7183834049124,-73.9946117252111,https://www.yelp.com/biz/grand-street-rice-noodle-cart-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
33,Yasin Halal Food,4.5,10,No data found,72 Bogart St,11206,40.7057975,-73.9329017,https://www.yelp.com/biz/yasin-halal-food-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
34,Grand Street Skewer Cart,5.0,7,No data found,Chrystie St,10002,40.718090041934,-73.9933838887208,https://www.yelp.com/biz/grand-street-skewer-cart-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
35,Urbanspace Garment District,4.0,18,$$,Broadway 41St-39St,07002,40.7547890902522,-73.986503033724,https://www.yelp.com/biz/urbanspace-garment-district-new-york-6?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
36,Hong Kong Street Cart,4.0,30,$,Madison Square Park,10010,40.743203,-73.988795,https://www.yelp.com/biz/hong-kong-street-cart-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
37,New York Hot Dogs,4.5,12,$,1000 Fifth Ave,10028,40.77942,-73.96342,https://www.yelp.com/biz/new-york-hot-dogs-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
38,La Suegra De Dyckman,4.5,7,$,"New York, NY",,40.8619823610649,-73.9249084865423,https://www.yelp.com/biz/la-suegra-de-dyckman-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
39,Empanada Lady,4.5,7,$,374 Sackett St 11231,11231,40.6819382,-73.993042,https://www.yelp.com/biz/empanada-lady-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
40,Raspados Yesenia,5.0,6,$,48 Northern Blvd,11103,40.7537356102613,-73.914439781481,https://www.yelp.com/biz/raspados-yesenia-long-island-city?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
41,Chang Lai Fishballs & Noodles,5.0,5,No data found,240 Grand St,10002,40.718481,-73.994468,https://www.yelp.com/biz/chang-lai-fishballs-and-noodles-new-york-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
42,Momo Delight,4.5,9,$,74 st Roosevelt Ave,11372,40.8080586,-73.9640084,https://www.yelp.com/biz/momo-delight-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
43,59th & 60th Street Cart,4.5,7,$,59th & 60th St,11220,40.6374734,-74.0074896,https://www.yelp.com/biz/59th-and-60th-street-cart-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
44,King Food / Halal Food,4.5,7,$,339 Adams St,11201,40.6932620592323,-73.988677573279,https://www.yelp.com/biz/king-food-halal-food-downtown-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
45,Rafiqi's Halal Cart,4.0,14,$,41ST And Park Ave,10168,40.7515106,-73.9782715,https://www.yelp.com/biz/rafiqis-halal-cart-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
46,Monsieur Singh Lassi,4.5,6,$$,"New York, NY",,40.71455,-74.00714,https://www.yelp.com/biz/monsieur-singh-lassi-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
47,Chestnut King,5.0,4,$$,41-40 Main St,11355,40.757,-73.82933,https://www.yelp.com/biz/chestnut-king-flushing?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
48,Nathan's Famous,3.5,17,$$,5th Ave & Central Park S,10022,40.76445,-73.97298,https://www.yelp.com/biz/nathans-famous-new-york-9?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
49,Churro & Elote/Esquite Cart,4.5,3,$,83 St & Roosevelt Ave,11372,40.7477297633886,-73.8830003142357,https://www.yelp.com/biz/churro-and-elote-esquite-cart-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ
